,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.49644735455513,0.5893630981445312,0.18768081068992615,0.11561953276395798,2.7780380249023438,0.4859686493873596,0.3659721314907074,0.42406079173088074,0.1576594114303589,0.29801684617996216,1.3941150903701782,1.7045625448226929,0.22700229287147522,0.06181307137012482,0.3502536416053772,0.28734290599823,0.524450957775116,0.380057156085968,0.516757071018219,0.22725068032741547,1.435663104057312,0.7217287421226501,0.43096083402633667,0.1916540265083313,1.5770046710968018,1.2014774084091187,0.41862770915031433,1.8682664632797241,2.2310938835144043,3.07212233543396,0.49412792921066284,0.2127884179353714,0.21592220664024353,0.4120287597179413,0.4627639949321747,0.5971447229385376,2.698537588119507,0.18124063313007355,0.0289700198918581,3.5454602241516113,0.5811323523521423,0.27563831210136414,0.21532687544822693,0.2821189761161804,1.3895041942596436,0.21461336314678192,0.2401299625635147,0.23631268739700317,0.4133263826370239,0.5019037127494812,0.17457833886146545,0.41493844985961914,0.27052387595176697,0.7371582984924316
1,0.49599072337150574,0.6322335600852966,0.15150952339172363,0.10721658915281296,2.6536993980407715,0.434209942817688,0.32402417063713074,0.3901781439781189,0.13252921402454376,0.2832021117210388,1.4638923406600952,1.5930585861206055,0.20729750394821167,0.048528168350458145,0.3085193336009979,0.2526957094669342,0.5500867962837219,0.38985827565193176,0.5371978878974915,0.20782113075256348,1.475816011428833,0.7662948369979858,0.44985654950141907,0.17748023569583893,1.6078213453292847,1.291427493095398,0.42779341340065,1.650797724723816,2.135582685470581,3.160351037979126,0.5131757855415344,0.1776963472366333,0.19381235539913177,0.3890257179737091,0.4725281000137329,0.6104525327682495,2.654083728790283,0.15658339858055115,0.024787940084934235,3.6792972087860107,0.6028098464012146,0.27332422137260437,0.1879238784313202,0.2616410553455353,1.2691125869750977,0.18505747616291046,0.21420349180698395,0.20694862306118011,0.428148090839386,0.5265042781829834,0.15726077556610107,0.4178282916545868,0.24676477909088135,0.7669639587402344
2,0.5045954585075378,0.7586430311203003,0.08203571289777756,0.12044767290353775,2.2920079231262207,0.29640209674835205,0.21096742153167725,0.29967042803764343,0.09085245430469513,0.2520971894264221,1.6750679016113281,1.2315545082092285,0.17195940017700195,0.03246336057782173,0.20826773345470428,0.17940542101860046,0.6257481575012207,0.46068644523620605,0.5977437496185303,0.19873695075511932,1.6699153184890747,0.9510584473609924,0.5572562217712402,0.16192081570625305,1.630735158920288,1.5536649227142334,0.47177889943122864,1.0042226314544678,1.9356393814086914,3.6599135398864746,0.5730579495429993,0.11329255998134613,0.15295611321926117,0.347228080034256,0.5346615314483643,0.6415508389472961,2.581329345703125,0.13516339659690857,0.02641216665506363,4.1342267990112305,0.6919868588447571,0.2998182773590088,0.1421329528093338,0.22498609125614166,0.9551076292991638,0.1411343216896057,0.1690191924571991,0.16266685724258423,0.48563170433044434,0.5954530239105225,0.14462868869304657,0.4496890902519226,0.21584567427635193,0.8303213715553284
3,0.492025762796402,0.6136442422866821,0.1754252165555954,0.1258450597524643,2.6374809741973877,0.46574869751930237,0.33857688307762146,0.4071749746799469,0.15579982101917267,0.3013429343700409,1.4584602117538452,1.659140944480896,0.2304219752550125,0.06448743492364883,0.32863113284111023,0.27526259422302246,0.5406833291053772,0.39841732382774353,0.527811586856842,0.2386733740568161,1.481497883796692,0.7578615546226501,0.4576452374458313,0.19893799722194672,1.5816848278045654,1.271216869354248,0.43434688448905945,1.7293347120285034,2.2220048904418945,3.2101330757141113,0.5082076787948608,0.20267698168754578,0.21683542430400848,0.4107016324996948,0.47988057136535645,0.6004902720451355,2.6937997341156006,0.1827734112739563,0.03454679623246193,3.6303791999816895,0.5975399613380432,0.29339876770973206,0.21234974265098572,0.2835446894168854,1.3252159357070923,0.2178560197353363,0.24101033806800842,0.23316554725170135,0.4280857741832733,0.5200774073600769,0.18711203336715698,0.42433395981788635,0.2719050943851471,0.744253933429718
4,0.48410072922706604,0.5701456069946289,0.1946336179971695,0.11214286834001541,2.758134603500366,0.5042397975921631,0.37147095799446106,0.42899081110954285,0.1592034548521042,0.2985844910144806,1.3859986066818237,1.7295533418655396,0.23092059791088104,0.06328719109296799,0.3591810166835785,0.29022321105003357,0.5172739624977112,0.3692532777786255,0.509426474571228,0.22795270383358002,1.42391037940979,0.6903280019760132,0.41729846596717834,0.19508503377437592,1.5764847993850708,1.1779273748397827,0.4136524200439453,1.9218064546585083,2.260653257369995,2.9711201190948486,0.4886934161186218,0.21653014421463013,0.21478718519210815,0.4198303818702698,0.44863390922546387,0.5891932249069214,2.7117719650268555,0.17896884679794312,0.02880108542740345,3.465574264526367,0.569672167301178,0.27231910824775696,0.22165247797966003,0.2848266363143921,1.3949373960494995,0.2184639424085617,0.2478359341621399,0.23579032719135284,0.40442517399787903,0.49657323956489563,0.1760183721780777,0.40997108817100525,0.2704794406890869,0.7280232906341553
5,0.48857584595680237,0.587775707244873,0.18991751968860626,0.11472007632255554,2.736292839050293,0.49443769454956055,0.3634251654148102,0.42293381690979004,0.15836328268051147,0.30111902952194214,1.4084681272506714,1.7074328660964966,0.22847488522529602,0.06258241087198257,0.3480636477470398,0.28616899251937866,0.5259615182876587,0.378710001707077,0.518063485622406,0.22638826072216034,1.4379559755325317,0.7099193930625916,0.4298320710659027,0.19311389327049255,1.587488055229187,1.2047138214111328,0.41773274540901184,1.8707942962646484,2.2301688194274902,3.0537874698638916,0.49467748403549194,0.21062442660331726,0.21691551804542542,0.4126490354537964,0.4547024965286255,0.5932955145835876,2.684922933578491,0.1784096509218216,0.029707759618759155,3.5397531986236572,0.5759058594703674,0.2753882110118866,0.21586786210536957,0.28075018525123596,1.38382887840271,0.21779657900333405,0.2428276091814041,0.23111598193645477,0.4113587737083435,0.503355085849762,0.17856992781162262,0.41638773679733276,0.26657333970069885,0.7340004444122314
6,0.4874323904514313,0.6029634475708008,0.16746345162391663,0.09496846795082092,2.7471883296966553,0.43786701560020447,0.34422168135643005,0.4156686067581177,0.1292700469493866,0.28090810775756836,1.4137015342712402,1.6670095920562744,0.19959068298339844,0.04733218997716904,0.3364308178424835,0.26049351692199707,0.5286175012588501,0.36574962735176086,0.5252550840377808,0.1978106051683426,1.414936900138855,0.715452253818512,0.418252170085907,0.16900473833084106,1.6179858446121216,1.1975637674331665,0.4061361849308014,1.8490592241287231,2.16719126701355,2.902721405029297,0.4967998266220093,0.1874198615550995,0.18995702266693115,0.4044748544692993,0.4569564759731293,0.6144413948059082,2.5680394172668457,0.1513957679271698,0.020662592723965645,3.4718728065490723,0.5837409496307373,0.2538129985332489,0.19414854049682617,0.2524167001247406,1.3513262271881104,0.18554480373859406,0.22300679981708527,0.2093627154827118,0.41324225068092346,0.5071025490760803,0.14758774638175964,0.39773935079574585,0.2469812035560608,0.7551261186599731
7,0.49485981464385986,0.6383028626441956,0.15411582589149475,0.11313468962907791,2.6451680660247803,0.42992955446243286,0.32137826085090637,0.3866060972213745,0.13492853939533234,0.2810845673084259,1.468035101890564,1.576804757118225,0.2144373208284378,0.051153965294361115,0.31092268228530884,0.2557457983493805,0.5486669540405273,0.4001794457435608,0.5355141758918762,0.21533702313899994,1.487950325012207,0.7738882899284363,0.45864540338516235,0.1839265674352646,1.5977935791015625,1.2765361070632935,0.42586785554885864,1.6160929203033447,2.1390233039855957,3.1875038146972656,0.5124226212501526,0.17725376784801483,0.19719289243221283,0.39133673906326294,0.47066426277160645,0.6063217520713806,2.6551127433776855,0.1629886031150818,0.026533160358667374,3.7293639183044434,0.6120010018348694,0.2757696211338043,0.18787361681461334,0.26484033465385437,1.273287057876587,0.19118665158748627,0.21648423373699188,0.21479123830795288,0.4268942177295685,0.5273997783660889,0.16297952830791473,0.4245571494102478,0.24847392737865448,0.7660865187644958
8,0.4860994219779968,0.614586353302002,0.1697731763124466,0.11860337853431702,2.63885760307312,0.4635467827320099,0.33504387736320496,0.4009968638420105,0.14695972204208374,0.2935517132282257,1.4541771411895752,1.6258243322372437,0.22303754091262817,0.05867627635598183,0.32632291316986084,0.26799067854881287,0.5407699942588806,0.3933408260345459,0.5299714207649231,0.22744467854499817,1.4757530689239502,0.7467572093009949,0.4500906765460968,0.19227410852909088,1.5931947231292725,1.2577241659164429,0.426514595746994,1.71134614944458,2.186115026473999,3.1401140689849854,0.5082324147224426,0.1938791126012802,0.20664702355861664,0.40566033124923706,0.4653610587120056,0.5971068739891052,2.676849842071533,0.17254069447517395,0.0307017732411623,3.6106531620025635,0.5950586795806885,0.28143346309661865,0.20699697732925415,0.2747861444950104,1.3073430061340332,0.2072703093290329,0.23411308228969574,0.22272369265556335,0.42009079456329346,0.5191395878791809,0.1771581619977951,0.4220869243144989,0.2592834532260895,0.7490244507789612
9,0.503815233707428,0.7633660435676575,0.09314247220754623,0.1540137380361557,2.204533815383911,0.3291225731372833,0.22302234172821045,0.3052862584590912,0.11436459422111511,0.28781452775001526,1.7072136402130127,1.2992992401123047,0.19020181894302368,0.0444488525390625,0.21181997656822205,0.19449324905872345,0.6293832659721375,0.4928102493286133,0.6200226545333862,0.2390432506799698,1.680454134941101,0.9831192493438721,0.575726330280304,0.17792148888111115,1.6314347982406616,1.6136161088943481,0.4936181604862213,1.0684282779693604,1.9498258829116821,3.9187018871307373,0.5908533334732056,0.13553519546985626,0.18282823264598846,0.3618380129337311,0.5678219199180603,0.6427934169769287,2.5731465816497803,0.15587638318538666,0.04333238676190376,4.145556926727295,0.6867443323135376,0.338537335395813,0.16804766654968262,0.249662384390831,0.9884721636772156,0.1644924432039261,0.19171680510044098,0.17425531148910522,0.5016224980354309,0.6029955744743347,0.18544188141822815,0.4696839451789856,0.23555004596710205,0.8191329836845398
10,0.4903790354728699,0.625914990901947,0.16614747047424316,0.12763826549053192,2.6389729976654053,0.4750627279281616,0.3402572572231293,0.3896072804927826,0.14926546812057495,0.29173532128334045,1.4784817695617676,1.6105566024780273,0.23084397614002228,0.05870463326573372,0.314884752035141,0.26951080560684204,0.5412018895149231,0.40695416927337646,0.5352749824523926,0.23629958927631378,1.4907913208007812,0.7576414942741394,0.4501524865627289,0.1976795643568039,1.5887956619262695,1.2815505266189575,0.43080902099609375,1.6677712202072144,2.170950174331665,3.2225759029388428,0.5117080807685852,0.19159437716007233,0.2094517946243286,0.40128135681152344,0.46851691603660583,0.5923335552215576,2.7298836708068848,0.17505790293216705,0.031868189573287964,3.7098450660705566,0.6032622456550598,0.2906786799430847,0.2049833983182907,0.28450947999954224,1.2886215448379517,0.20743142068386078,0.2329283207654953,0.222300186753273,0.42100510001182556,0.5208015441894531,0.17959383130073547,0.4332832396030426,0.2587297558784485,0.7541623115539551
11,0.48288583755493164,0.6278078556060791,0.15475846827030182,0.10902877151966095,2.6335909366607666,0.43437460064888,0.32288509607315063,0.38741418719291687,0.1324591487646103,0.2823099195957184,1.4763821363449097,1.5743273496627808,0.21127547323703766,0.05043565854430199,0.3134900629520416,0.2502855360507965,0.5485087037086487,0.39343276619911194,0.5392060875892639,0.21427807211875916,1.4830083847045898,0.75798499584198,0.45147910714149475,0.1831364929676056,1.599871277809143,1.269572377204895,0.4240918457508087,1.642251968383789,2.152850866317749,3.1357226371765137,0.5141891241073608,0.17723315954208374,0.19607149064540863,0.3938957154750824,0.4635750651359558,0.6061006784439087,2.657348155975342,0.15808561444282532,0.02612362988293171,3.6810033321380615,0.6059192419052124,0.27160999178886414,0.1906331479549408,0.2623683512210846,1.2720125913619995,0.19246982038021088,0.22083987295627594,0.20960165560245514,0.42239001393318176,0.5306032299995422,0.16418229043483734,0.4223058819770813,0.2441970407962799,0.7607071995735168
12,0.4892389178276062,0.6142551302909851,0.17581625282764435,0.11458592116832733,2.7124648094177246,0.46258601546287537,0.34863635897636414,0.40535345673561096,0.1462988406419754,0.2909644544124603,1.4459456205368042,1.6376370191574097,0.22634445130825043,0.05784749239683151,0.33882972598075867,0.2688617706298828,0.5364071130752563,0.3930341601371765,0.5340873003005981,0.22463418543338776,1.4553256034851074,0.7448808550834656,0.43876492977142334,0.19168180227279663,1.5907584428787231,1.240210771560669,0.421914279460907,1.7723827362060547,2.1805293560028076,3.124016761779785,0.5050709247589111,0.1952907294034958,0.2120564579963684,0.4035157263278961,0.4694119691848755,0.6029093265533447,2.67978572845459,0.16802771389484406,0.027626480907201767,3.6228790283203125,0.5966386198997498,0.2756567895412445,0.20262381434440613,0.27772626280784607,1.3424633741378784,0.20591646432876587,0.23263800144195557,0.22882132232189178,0.4148187041282654,0.5219215154647827,0.17140169441699982,0.42003458738327026,0.25753870606422424,0.751031219959259
13,0.49065443873405457,0.6020617485046387,0.17540785670280457,0.10195626318454742,2.721421241760254,0.4538464844226837,0.3482949137687683,0.41589733958244324,0.13830216228961945,0.2848886251449585,1.4043142795562744,1.6795109510421753,0.2123124599456787,0.05264196917414665,0.3396337330341339,0.26920461654663086,0.528814971446991,0.37202197313308716,0.5188774466514587,0.206877201795578,1.4303301572799683,0.7163144946098328,0.4246332049369812,0.1799803525209427,1.6069402694702148,1.2040454149246216,0.41074705123901367,1.8344467878341675,2.1866250038146973,2.961345672607422,0.493921160697937,0.19380010664463043,0.1988406479358673,0.4076940417289734,0.4571850001811981,0.6055620908737183,2.6125106811523438,0.1607668697834015,0.02351439744234085,3.4927010536193848,0.584555447101593,0.26316922903060913,0.20053759217262268,0.2624747157096863,1.359634518623352,0.19606392085552216,0.22855722904205322,0.22086289525032043,0.413422167301178,0.5078524947166443,0.15850841999053955,0.40514084696769714,0.25450125336647034,0.7496903538703918
14,0.49955371022224426,0.7613612413406372,0.09090999513864517,0.15591959655284882,2.241955041885376,0.33776727318763733,0.2199704945087433,0.29279637336730957,0.10737469047307968,0.278560072183609,1.73808753490448,1.2603974342346191,0.19485360383987427,0.04348526895046234,0.21516655385494232,0.1918262541294098,0.6403532028198242,0.49984633922576904,0.626916766166687,0.2378905862569809,1.7133574485778809,0.9795973300933838,0.5720328688621521,0.18744035065174103,1.6163471937179565,1.6373964548110962,0.4939011037349701,1.0328428745269775,1.9238345623016357,3.9587457180023193,0.5934951901435852,0.12855756282806396,0.18009339272975922,0.36017704010009766,0.5601179003715515,0.6344976425170898,2.6496081352233887,0.15593646466732025,0.04133610427379608,4.21098518371582,0.687222957611084,0.33687084913253784,0.16472695767879486,0.250493586063385,0.9837808609008789,0.15946775674819946,0.18820150196552277,0.17618949711322784,0.49634820222854614,0.6142998933792114,0.18359610438346863,0.47986283898353577,0.231672465801239,0.8197404146194458
